idx,id,bbox
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000014.npy,0 0.5859375 0.16015625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000014.npy,0 0.609375 0.15234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000014.npy,0 0.6171875 0.15625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000015.npy,0 0.6171875 0.18359375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000015.npy,0 0.62109375 0.17578125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000016.npy,0 0.634765625 0.23828125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000017.npy,0 0.3359375 0.78515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000017.npy,0 0.34765625 0.779296875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000017.npy,0 0.62890625 0.265625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000017.npy,0 0.640625 0.26171875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000018.npy,0 0.349609375 0.78515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000018.npy,0 0.359375 0.775390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000018.npy,0 0.3671875 0.76953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000018.npy,0 0.63671875 0.3046875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000018.npy,0 0.64453125 0.294921875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.380859375 0.771484375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.3828125 0.775390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.39453125 0.75390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.396484375 0.75390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.6171875 0.3515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.626953125 0.33984375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000019.npy,0 0.642578125 0.330078125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000020.npy,0 0.40625 0.759765625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000020.npy,0 0.423828125 0.751953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000020.npy,0 0.4375 0.740234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000020.npy,0 0.599609375 0.396484375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000020.npy,0 0.6171875 0.369140625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000020.npy,0 0.62890625 0.359375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000021.npy,0 0.44921875 0.73046875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000021.npy,0 0.451171875 0.732421875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000021.npy,0 0.46875 0.701171875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000021.npy,0 0.58203125 0.42578125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000021.npy,0 0.595703125 0.40625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000021.npy,0 0.607421875 0.40234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.46484375 0.6484375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.46484375 0.650390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.466796875 0.697265625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.46875 0.68359375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.54296875 0.552734375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.552734375 0.541015625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.55859375 0.453125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.55859375 0.529296875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.560546875 0.509765625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.5625 0.45703125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.56640625 0.4921875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.580078125 0.4296875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000022.npy,0 0.58203125 0.42578125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.4609375 0.63671875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.46875 0.62109375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.47265625 0.599609375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.48046875 0.6015625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.509765625 0.572265625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.515625 0.56640625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.53515625 0.5546875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.552734375 0.54296875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.55859375 0.53515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.56640625 0.5 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000383_00000578/H1_00000383_00000578_00000023.npy,0 0.56640625 0.513671875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000001.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000002.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000003.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000004.npy,0 0.6015625 0.2890625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000004.npy,0 0.6015625 0.30859375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000004.npy,0 0.603515625 0.33203125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000004.npy,0 0.60546875 0.275390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000005.npy,0 0.626953125 0.255859375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000006.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000007.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000008.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000009.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000010.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000011.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000012.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000013.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000014.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000015.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000016.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000017.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000018.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000019.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000020.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000021.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000022.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000023.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000384_00000220/H1_00000384_00000220_00000024.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000001.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000002.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000003.npy,0 0.69921875 0.5390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000003.npy,0 0.7265625 0.552734375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000003.npy,0 0.759765625 0.5703125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000004.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000005.npy,0 0.80078125 0.572265625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000006.npy,0 0.787109375 0.5546875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000006.npy,0 0.796875 0.556640625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000006.npy,0 0.798828125 0.55859375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000007.npy,0 0.802734375 0.556640625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000007.npy,0 0.8046875 0.5546875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000008.npy,0 0.8125 0.541015625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000008.npy,0 0.814453125 0.5390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000009.npy,0 0.818359375 0.533203125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000009.npy,0 0.8203125 0.53515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000010.npy,0 0.80859375 0.525390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000010.npy,0 0.818359375 0.5234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000010.npy,0 0.82421875 0.525390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000011.npy,0 0.814453125 0.5234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000011.npy,0 0.8203125 0.5234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000011.npy,0 0.826171875 0.5234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000012.npy,0 0.8125 0.525390625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000012.npy,0 0.82421875 0.515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000012.npy,0 0.826171875 0.515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000013.npy,0 0.810546875 0.5234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000013.npy,0 0.822265625 0.517578125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000014.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000015.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000016.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000017.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000018.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000019.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000020.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000021.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000022.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000387_00000459/H1_00000387_00000459_00000023.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000001.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000002.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000003.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000004.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000005.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000006.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000007.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000008.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000009.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000010.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000011.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000012.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000013.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000014.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000015.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000016.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000017.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000018.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000019.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000020.npy,
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000021.npy,0 0.10546875 0.48828125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000022.npy,0 0.103515625 0.529296875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000023.npy,0 0.107421875 0.552734375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000023.npy,0 0.126953125 0.548828125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000024.npy,0 0.109375 0.5859375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000024.npy,0 0.1328125 0.568359375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000025.npy,0 0.126953125 0.62109375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000025.npy,0 0.158203125 0.58984375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000025.npy,0 0.17578125 0.6171875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000025.npy,0 0.201171875 0.634765625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.14453125 0.609375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.14453125 0.65234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.169921875 0.609375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.1796875 0.681640625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.19921875 0.634765625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.203125 0.69921875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.236328125 0.65625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000026.npy,0 0.2734375 0.6953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000027.npy,0 0.203125 0.703125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000027.npy,0 0.24609375 0.7265625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000027.npy,0 0.298828125 0.751953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000388_00000981/H1_00000388_00000981_00000027.npy,0 0.3515625 0.78125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.34375 0.21484375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.412109375 0.14453125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.50390625 0.33984375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.51953125 0.26953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.59765625 0.166015625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.625 0.30078125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.6484375 0.28515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000001.npy,0 0.80078125 0.25 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.234375 0.45703125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.28125 0.453125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.333984375 0.2265625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.423828125 0.13671875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.4921875 0.263671875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.49609375 0.302734375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.54296875 0.27734375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.578125 0.1953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.63671875 0.28515625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.67578125 0.23046875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.78125 0.23828125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000002.npy,0 0.794921875 0.35546875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.234375 0.453125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.24609375 0.5234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.3515625 0.259765625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.40625 0.1953125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.443359375 0.142578125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.53125 0.162109375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.6796875 0.21484375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000003.npy,0 0.796875 0.36328125 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000004.npy,0 0.40625 0.24609375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000004.npy,0 0.419921875 0.1640625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000004.npy,0 0.443359375 0.1484375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000004.npy,0 0.5234375 0.15234375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000004.npy,0 0.671875 0.21875 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000004.npy,0 0.70703125 0.19140625 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000005.npy,0 0.6796875 0.208984375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000005.npy,0 0.70703125 0.18359375 0.03125 0.03125
1,/home/ubuntu/dlcv_final/skull/train/H1_00000389_00000557/H1_00000389_00000557_00000006.npy,0 0.693359375 0.1484375 0.03125 0.03125
